,COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,SIMILARITY
1877,27109,0.023,0.101,0.057,0.333,0.485,0.19775237040298654
1878,33001,0.114,0.02,0.11,0.158,0.598,0.1977650120724088
1879,23009,0.034,0.052000000000000005,0.118,0.202,0.594,0.197866116351436
1880,48203,0.086,0.037000000000000005,0.08800000000000001,0.19,0.599,0.1980681700829288
1881,17109,0.041,0.091,0.097,0.182,0.59,0.19808583997853046
1882,30003,0.136,0.196,0.147,0.25,0.271,0.1982447981663075
1883,17063,0.056,0.056,0.105,0.183,0.599,0.1983582617387035
1884,38099,0.087,0.181,0.208,0.253,0.271,0.1983708647962195
1885,23017,0.069,0.065,0.064,0.213,0.589,0.19847166044551548
1886,51091,0.059,0.041,0.103,0.197,0.599,0.19847921805569468
1887,30089,0.15,0.204,0.191,0.172,0.28300000000000003,0.1985774408134016
1888,28087,0.018000000000000002,0.052000000000000005,0.14800000000000002,0.193,0.59,0.19883661634618507
1889,12035,0.079,0.05,0.113,0.157,0.602,0.19900251254695253
1890,45015,0.05,0.07400000000000001,0.107,0.171,0.597,0.1992335313143849
1891,23001,0.083,0.099,0.041,0.199,0.5770000000000001,0.1994241710525583
1892,20193,0.188,0.157,0.208,0.184,0.263,0.19954698694793666
1893,26103,0.016,0.045,0.11,0.251,0.578,0.1997923922475528
1894,46029,0.185,0.14400000000000002,0.25,0.117,0.305,0.19982492337043445
1895,28023,0.044,0.021,0.133,0.205,0.597,0.19984744181500047
1896,20049,0.061,0.05,0.295,0.282,0.312,0.19994249173199774
1897,46043,0.189,0.108,0.269,0.146,0.289,0.2000999750124922
1898,18089,0.043,0.057,0.08800000000000001,0.219,0.5920000000000001,0.20020988986561086
1899,48051,0.02,0.07200000000000001,0.071,0.281,0.555,0.2003347199064606
1900,55007,0.067,0.039,0.107,0.392,0.395,0.2003921156133644
1901,48431,0.032,0.077,0.067,0.252,0.5720000000000001,0.2004270440833772
1902,40053,0.205,0.136,0.145,0.255,0.257,0.20062153423797754
1903,17015,0.03,0.064,0.12,0.19,0.596,0.2008556695739505
1904,48173,0.069,0.054000000000000006,0.058,0.234,0.586,0.20105223201944314
1905,21163,0.018000000000000002,0.154,0.115,0.154,0.5589999999999999,0.20117902475158786
1906,22031,0.035,0.075,0.132,0.162,0.596,0.2013429909383488
1907,48087,0.239,0.142,0.17600000000000002,0.16,0.284,0.2014298885468589
1908,6021,0.028,0.026,0.146,0.206,0.594,0.2014422994308792
1909,31053,0.14,0.036000000000000004,0.136,0.374,0.314,0.2014919353224838
1910,48389,0.07,0.04,0.086,0.204,0.6,0.20150186103358947
1911,19183,0.035,0.102,0.123,0.151,0.589,0.20156636624198987
1912,20195,0.203,0.115,0.256,0.13699999999999998,0.29100000000000004,0.2016903567352688
1913,28149,0.021,0.079,0.095,0.217,0.586,0.20172010311319988
1914,37025,0.04,0.022,0.092,0.27,0.5760000000000001,0.20179940535095744
1915,28049,0.019,0.096,0.115,0.183,0.588,0.20195544062985774
1916,48003,0.09,0.044,0.067,0.202,0.597,0.2020123758585102
1917,50019,0.07,0.174,0.061,0.149,0.546,0.2022152318694119
1918,55021,0.035,0.073,0.08199999999999999,0.222,0.589,0.2024104740372889
1919,38013,0.191,0.147,0.151,0.258,0.253,0.2024969135567256
1920,17071,0.096,0.044,0.101,0.155,0.604,0.2025018518433844
1921,40041,0.188,0.187,0.202,0.107,0.316,0.2027732724004818
1922,6105,0.081,0.07,0.055,0.201,0.5920000000000001,0.20278560106674248
1923,22029,0.11,0.104,0.112,0.095,0.579,0.2027880667100508
1924,37141,0.05,0.035,0.142,0.16899999999999998,0.603,0.20309603639657767
1925,26137,0.06,0.068,0.097,0.172,0.602,0.20312065379965671
1926,47003,0.16399999999999998,0.093,0.246,0.248,0.249,0.20313296138244036
1927,23007,0.006,0.063,0.191,0.161,0.579,0.20331994491441316
1928,22025,0.11,0.056,0.086,0.147,0.6,0.2034502396164723
1929,32005,0.029,0.055,0.091,0.238,0.588,0.20349447166937976
1930,28093,0.013,0.006,0.13,0.301,0.55,0.2035657142055116
1931,37003,0.027000000000000003,0.023,0.103,0.272,0.575,0.20363938715287866
1932,5055,0.062,0.141,0.154,0.34600000000000003,0.297,0.20383081219482008
1933,40077,0.159,0.136,0.184,0.277,0.245,0.20385779357189168
1934,49031,0.097,0.061,0.266,0.3,0.276,0.20392890918160667
1935,17021,0.059,0.057,0.091,0.19,0.603,0.20419843290289966
1936,38047,0.172,0.156,0.104,0.295,0.272,0.20421557237390095
1937,48171,0.095,0.091,0.107,0.114,0.5920000000000001,0.20434774283069546
1938,53023,0.031,0.029,0.085,0.292,0.563,0.2043746559630132
1939,18105,0.037000000000000005,0.037000000000000005,0.094,0.242,0.591,0.2047095503390108
1940,20197,0.011,0.077,0.12,0.201,0.591,0.20481943267180486
1941,8083,0.057,0.019,0.081,0.257,0.586,0.20495609285893404
1942,31057,0.053,0.232,0.173,0.231,0.311,0.20504877468543914
1943,56019,0.183,0.208,0.103,0.21600000000000005,0.29,0.20516578662145404
1944,48069,0.057,0.051,0.043,0.29600000000000004,0.5529999999999999,0.2052242675708699
1945,20063,0.24,0.08900000000000001,0.234,0.151,0.287,0.2053095224289414
1946,32015,0.004,0.085,0.142,0.182,0.588,0.20533874451744366
1947,31129,0.138,0.132,0.064,0.349,0.318,0.2054847926246612
1948,26031,0.027000000000000003,0.052000000000000005,0.086,0.252,0.584,0.2055285868194495
1949,29147,0.093,0.193,0.16,0.28300000000000003,0.272,0.20565991344936427
1950,48399,0.033,0.039,0.104,0.228,0.596,0.2056866548903939
1951,48097,0.118,0.026,0.056,0.207,0.594,0.20582516852902125
1952,27011,0.256,0.121,0.185,0.146,0.292,0.20597815418145685
1953,1007,0.02,0.034,0.096,0.278,0.5720000000000001,0.2060946384552496
1954,26003,0.025,0.034,0.118,0.229,0.595,0.2061892334725555
1955,31007,0.249,0.128,0.134,0.21600000000000005,0.272,0.2061989330719245
1956,16009,0.038,0.059,0.15,0.152,0.601,0.20622075550244692
1957,48317,0.075,0.043,0.056,0.235,0.591,0.20627893736394898
1958,16019,0.096,0.202,0.188,0.247,0.268,0.20632983303439176
1959,29015,0.188,0.122,0.168,0.277,0.245,0.2063467954682117
1960,13321,0.069,0.056,0.083,0.187,0.605,0.20642916460616706
1961,42031,0.057,0.03,0.152,0.155,0.605,0.20645096270058905
1962,45049,0.13,0.156,0.025,0.14800000000000002,0.542,0.20657686220871885
1963,26065,0.062,0.03,0.076,0.237,0.595,0.20658896388723189
1964,1133,0.13,0.046,0.328,0.183,0.312,0.20662042493422567
1965,51093,0.039,0.055,0.059,0.277,0.569,0.2066252646701269
1966,38061,0.192,0.16,0.134,0.258,0.256,0.20666639784928756
1967,48327,0.013,0.048,0.08800000000000001,0.289,0.562,0.20669542810618724
1968,53065,0.05,0.039,0.069,0.257,0.585,0.2067921661959176
1969,28021,0.038,0.061,0.08800000000000001,0.214,0.598,0.20681392603013948
1970,29107,0.033,0.098,0.052000000000000005,0.247,0.5710000000000001,0.20684777011125846
1971,16085,0.041,0.118,0.102,0.378,0.361,0.2068743580050461
1972,31031,0.158,0.042,0.095,0.377,0.328,0.207014492246316
1973,17073,0.067,0.07200000000000001,0.061,0.203,0.597,0.2070676218050519
1974,48227,0.063,0.063,0.061,0.218,0.596,0.20756203891848815
1975,37189,0.062,0.01,0.07200000000000001,0.363,0.493,0.20758371805129613
1976,48477,0.02,0.031,0.087,0.328,0.534,0.2077763220388695
1977,48149,0.006,0.05,0.259,0.142,0.5429999999999999,0.20781000938357128
1978,55077,0.174,0.191,0.2,0.163,0.271,0.2078653410263481
1979,41009,0.048,0.015,0.158,0.174,0.604,0.2079519175194112
1980,22095,0.096,0.059,0.19,0.079,0.5770000000000001,0.2079903843931253
1981,37169,0.015,0.034,0.116,0.247,0.588,0.2080456680635288
1982,20085,0.01,0.116,0.161,0.136,0.5770000000000001,0.20832906662297515
1983,53017,0.067,0.047,0.042,0.271,0.573,0.20835306573218448
1985,13029,0.033,0.039,0.095,0.238,0.595,0.2084538318189426
1986,8057,0.021,0.027000000000000003,0.09,0.342,0.52,0.20845862898906348
1987,12017,0.09,0.036000000000000004,0.087,0.17800000000000002,0.609,0.2085209821576716
1988,18141,0.031,0.04,0.102,0.228,0.598,0.20860009587725506
1989,17161,0.078,0.025,0.066,0.235,0.596,0.2086648029735729
1991,19159,0.14400000000000002,0.138,0.281,0.162,0.275,0.20891385784576375
1992,12009,0.068,0.073,0.096,0.157,0.607,0.20892103771520956
1993,28163,0.05,0.038,0.145,0.159,0.608,0.2090430577656192
1994,21099,0.053,0.034,0.118,0.185,0.61,0.209167397077078
1995,38091,0.172,0.061,0.302,0.182,0.28300000000000003,0.20918651964216045
1996,8121,0.077,0.208,0.101,0.303,0.31,0.20919369015340786
1997,8119,0.105,0.087,0.066,0.145,0.597,0.2092247595290768
1998,26121,0.084,0.045,0.1,0.16,0.611,0.20938720113703224
1999,48443,0.021,0.061,0.16699999999999998,0.154,0.597,0.20955428890862626
2000,46037,0.256,0.14,0.175,0.118,0.311,0.20962108672554866
2001,31105,0.187,0.173,0.161,0.228,0.25,0.20962347196819348
2002,47067,0.14800000000000002,0.243,0.059,0.14,0.41,0.2096544776531138
2003,28019,0.035,0.094,0.064,0.219,0.588,0.20976892048156226
2004,45005,0.172,0.211,0.012,0.22,0.384,0.20978083801910985
2005,41025,0.032,0.099,0.114,0.157,0.598,0.21002142747824565
2006,8045,0.065,0.04,0.037000000000000005,0.326,0.532,0.21018325337666655
2007,39147,0.119,0.195,0.243,0.16399999999999998,0.279,0.2103449547766716
2008,30087,0.126,0.214,0.14300000000000002,0.248,0.269,0.2105255328932812
2009,38031,0.265,0.081,0.081,0.27,0.304,0.2105943968865269
2012,19123,0.069,0.067,0.294,0.28300000000000003,0.287,0.21102369535196752
2013,8033,0.052000000000000005,0.039,0.066,0.252,0.591,0.2111563401842341
2014,21023,0.056,0.249,0.065,0.238,0.392,0.21121316246863026
2015,51011,0.063,0.018000000000000002,0.105,0.204,0.61,0.21133149315707772
2016,45057,0.067,0.068,0.048,0.224,0.594,0.2113433225820016
2017,51161,0.065,0.045,0.077,0.205,0.607,0.21145685139053785
2018,13111,0.075,0.08800000000000001,0.125,0.112,0.6,0.21149231664530985
2019,12061,0.054000000000000006,0.065,0.08199999999999999,0.193,0.607,0.21150886506243655
2020,29081,0.173,0.128,0.215,0.248,0.236,0.2116435682934872
2021,39003,0.085,0.104,0.114,0.382,0.314,0.2118348413269168
2022,32017,0.048,0.019,0.147,0.177,0.61,0.21188676221038444
2023,56043,0.204,0.155,0.069,0.285,0.287,0.21222393832930345
2024,20199,0.128,0.21,0.154,0.246,0.262,0.2123464150862924
2025,37171,0.019,0.041,0.1,0.382,0.458,0.2126475958011282
2026,48223,0.054000000000000006,0.026,0.062,0.369,0.488,0.21274397758808591
2027,51037,0.084,0.025,0.14800000000000002,0.133,0.61,0.21280272554645532
2028,28007,0.065,0.104,0.092,0.139,0.601,0.21307745070748332
2029,48245,0.036000000000000004,0.075,0.11,0.171,0.608,0.21334713497021704
2030,45091,0.057,0.07400000000000001,0.062,0.204,0.602,0.21354624791833732
2031,26127,0.07400000000000001,0.033,0.114,0.163,0.616,0.2138153408902177
2032,18057,0.07,0.051,0.049,0.234,0.596,0.2138293712285569
2033,26153,0.041,0.021,0.14,0.187,0.611,0.21386678096422548
2034,13219,0.049,0.063,0.095,0.181,0.611,0.21387379456118508
2035,40123,0.029,0.033,0.102,0.235,0.601,0.21391353393369011
2036,37153,0.05,0.039,0.145,0.153,0.612,0.214
2037,41061,0.034,0.08800000000000001,0.086,0.189,0.603,0.2143711734352359
2038,39051,0.029,0.046,0.318,0.272,0.335,0.21441315258164556
2039,30041,0.27,0.106,0.159,0.192,0.273,0.21444113411377025
2040,46135,0.109,0.205,0.16699999999999998,0.26,0.259,0.2145530237493753
2041,55078,0.042,0.103,0.31,0.246,0.3,0.2145600149142426
2042,13307,0.019,0.064,0.103,0.21,0.603,0.214653208687874
2043,37125,0.039,0.105,0.041,0.237,0.578,0.21476265969669867
2044,40047,0.233,0.103,0.127,0.28,0.258,0.2147696440375129
2045,21111,0.036000000000000004,0.048,0.083,0.23,0.602,0.2147975791297472
2046,29075,0.101,0.166,0.182,0.299,0.251,0.2148720549536398
2047,27033,0.21600000000000005,0.045,0.262,0.215,0.263,0.21490463001061655
2048,37117,0.084,0.08900000000000001,0.071,0.15,0.605,0.21503023043283934
2050,38081,0.081,0.163,0.249,0.251,0.257,0.21523475555773974
2051,32011,0.002,0.054000000000000006,0.17,0.386,0.387,0.2152347555577398
2052,46111,0.252,0.095,0.222,0.155,0.276,0.21525101625776355
2053,27111,0.078,0.182,0.278,0.17,0.29100000000000004,0.21545765245170567
2054,39137,0.041,0.118,0.253,0.307,0.28,0.2155504581298773
2055,42057,0.013,0.145,0.053,0.23,0.5589999999999999,0.21555741694499864
2056,28105,0.015,0.07,0.081,0.242,0.591,0.21556437553547664
2057,49051,0.039,0.063,0.056,0.254,0.588,0.21558061137310103
2058,13211,0.061,0.064,0.093,0.168,0.614,0.2156409052104911
2059,45055,0.062,0.019,0.114,0.189,0.616,0.2156780007325736
2060,17101,0.197,0.157,0.105,0.281,0.26,0.21579388313851716
2061,48079,0.029,0.078,0.068,0.229,0.595,0.21589349225949356
2062,29057,0.312,0.044,0.138,0.136,0.369,0.2159305443886992
2063,21115,0.102,0.053,0.106,0.127,0.612,0.2159374909551373
2064,21227,0.076,0.067,0.063,0.185,0.609,0.215942121875284
2065,39123,0.052000000000000005,0.035,0.084,0.219,0.609,0.21610182784974308
2066,29129,0.23,0.13,0.21600000000000005,0.162,0.261,0.2162822230327772
2067,41027,0.03,0.071,0.127,0.162,0.61,0.21629378169517496
2068,21095,0.076,0.093,0.098,0.126,0.606,0.21658254777336053
2069,13083,0.128,0.222,0.13,0.249,0.27,0.21673024708148145
2070,37195,0.013,0.067,0.081,0.248,0.59,0.2167994464937584
2071,20179,0.231,0.112,0.236,0.154,0.267,0.21681558984537988
2072,39035,0.042,0.052000000000000005,0.084,0.213,0.609,0.21684787294322252
2073,6049,0.068,0.019,0.095,0.204,0.615,0.21693777909806305
2074,48071,0.027000000000000003,0.094,0.078,0.201,0.6,0.21715202048334709
2075,28055,0.03,0.06,0.13699999999999998,0.162,0.612,0.21730623552949416
2076,13059,0.054000000000000006,0.057,0.06,0.226,0.603,0.2173269426463272
2077,18071,0.097,0.098,0.105,0.388,0.312,0.21738675212625075
2078,55061,0.033,0.035,0.112,0.208,0.612,0.21761204010807855
2079,26007,0.025,0.04,0.14400000000000002,0.18,0.612,0.21785775175558936
2080,37151,0.066,0.078,0.105,0.138,0.613,0.2179564176618803
2081,46109,0.241,0.175,0.16399999999999998,0.094,0.326,0.2180435736269244
2083,47187,0.019,0.073,0.091,0.212,0.604,0.2186000914912892
2084,23029,0.026,0.032,0.126,0.204,0.612,0.21867555876229056
2085,39047,0.157,0.055,0.328,0.158,0.302,0.2187212838294435
2086,55121,0.02,0.126,0.085,0.381,0.387,0.21913922515150044
2087,5051,0.025,0.102,0.068,0.21,0.596,0.21928520241913269
2088,51105,0.107,0.135,0.07200000000000001,0.104,0.5820000000000001,0.21948804067647973
2089,33013,0.085,0.067,0.075,0.158,0.615,0.21953815158190612
2090,21173,0.03,0.041,0.085,0.392,0.452,0.21956092548538775
2091,53007,0.062,0.048,0.029,0.297,0.564,0.2196702073563914
2092,17011,0.012,0.019,0.156,0.208,0.605,0.21968841571644146
2093,54039,0.145,0.039,0.064,0.147,0.605,0.21977943488870835
2094,20147,0.15,0.244,0.126,0.19,0.29,0.2197976342001888
2095,42001,0.039,0.034,0.083,0.238,0.606,0.2200295434708712
2096,36015,0.012,0.046,0.092,0.256,0.594,0.22007044326760467
2097,56003,0.182,0.187,0.12,0.257,0.253,0.2201726595197505
2098,21201,0.048,0.123,0.039,0.204,0.586,0.2203519911414462
2099,8051,0.057,0.039,0.043,0.281,0.581,0.2205130381632796
2100,5045,0.066,0.027000000000000003,0.077,0.403,0.426,0.22051757299589525
2101,29087,0.129,0.223,0.156,0.232,0.26,0.22053344417570767
2102,19071,0.048,0.061,0.071,0.209,0.611,0.22053344417570772
2103,22077,0.044,0.08199999999999999,0.068,0.198,0.608,0.2205697168697462
2104,21181,0.023,0.025,0.09,0.271,0.591,0.2205787841112558
2105,27125,0.095,0.241,0.194,0.184,0.28600000000000003,0.22059691747619686
2106,29181,0.126,0.254,0.161,0.15,0.308,0.22083930809527547
2107,29185,0.163,0.145,0.182,0.279,0.23,0.2208619478316715
2108,48361,0.051,0.07,0.105,0.157,0.618,0.22109274072207802
2109,29225,0.297,0.09,0.162,0.13699999999999998,0.313,0.22111987698983554
2110,37147,0.034,0.065,0.085,0.204,0.612,0.2212125674549256
2111,5003,0.023,0.103,0.163,0.117,0.595,0.22121934815924216
2112,37099,0.077,0.065,0.067,0.17600000000000002,0.616,0.2214633152465663
2113,56027,0.16899999999999998,0.191,0.177,0.222,0.241,0.22149717831159832
2114,33005,0.02,0.075,0.093,0.202,0.609,0.22190538524335096
2115,53051,0.027000000000000003,0.122,0.052000000000000005,0.212,0.5870000000000001,0.2219932431404164
2116,4017,0.091,0.108,0.059,0.139,0.602,0.22199549544979508
2117,39113,0.041,0.065,0.065,0.222,0.607,0.22202927734873165
2118,39049,0.042,0.054000000000000006,0.09,0.198,0.617,0.22203152929257594
2119,20183,0.142,0.257,0.08800000000000001,0.195,0.319,0.22209907699042786
2120,17157,0.008,0.032,0.117,0.391,0.452,0.2221148351641556
2121,22065,0.034,0.068,0.109,0.172,0.617,0.22215535104966527
2122,8101,0.018000000000000002,0.044,0.07400000000000001,0.28,0.584,0.22223186090207675
2123,40129,0.109,0.248,0.192,0.091,0.36,0.2222858520014263
2124,26097,0.032,0.04,0.073,0.256,0.599,0.2225061796894639
2125,51149,0.033,0.033,0.127,0.189,0.619,0.2225803225804114
2126,29227,0.098,0.17,0.218,0.272,0.241,0.2226162617600071
2128,16051,0.099,0.208,0.192,0.249,0.252,0.2226903680000552
2130,8107,0.008,0.036000000000000004,0.092,0.375,0.489,0.22308518552337805
2131,48167,0.033,0.037000000000000005,0.105,0.207,0.617,0.22322634253152115
2132,48219,0.031,0.07200000000000001,0.06,0.237,0.6,0.2232823324851297
2133,37179,0.06,0.045,0.067,0.213,0.615,0.22359561713056897
2134,42081,0.062,0.057,0.06,0.207,0.614,0.22390399728455052
2135,20141,0.174,0.233,0.163,0.136,0.293,0.22391516250580265
2136,48105,0.026,0.071,0.07200000000000001,0.225,0.606,0.22418965185752887
2137,37061,0.068,0.044,0.14300000000000002,0.126,0.62,0.22421864329265756
2138,4009,0.095,0.067,0.237,0.049,0.5529999999999999,0.22425431991379785
2139,37197,0.073,0.027000000000000003,0.08,0.199,0.621,0.22428330298976784
2140,40035,0.247,0.113,0.236,0.112,0.292,0.22431896932716144
2141,45039,0.046,0.032,0.046,0.31,0.5660000000000001,0.2244259343302374
2142,28053,0.117,0.071,0.098,0.104,0.61,0.22445266761613686
2143,46031,0.14400000000000002,0.19,0.134,0.285,0.247,0.22458628631330094
2144,33019,0.06,0.103,0.012,0.252,0.574,0.22458851261807666
2145,29083,0.128,0.147,0.117,0.345,0.262,0.224615226554212
2146,40121,0.117,0.112,0.153,0.36,0.258,0.2246352599215003
2147,51097,0.006999999999999999,0.041,0.149,0.191,0.612,0.22464861450718987
2148,6003,0.025,0.085,0.08800000000000001,0.19,0.612,0.224782116726398
2149,23019,0.038,0.071,0.085,0.189,0.617,0.2248088076566397
2150,22103,0.031,0.073,0.07400000000000001,0.211,0.611,0.22508442860402408
2151,12075,0.017,0.132,0.07200000000000001,0.187,0.5920000000000001,0.2251466188953324
2152,29135,0.102,0.268,0.11,0.202,0.318,0.2252443118038722
2153,48299,0.08,0.036000000000000004,0.056,0.214,0.615,0.2252509711410808
2154,37155,0.062,0.031,0.116,0.165,0.626,0.22529314237233236
2155,12127,0.035,0.066,0.08900000000000001,0.192,0.618,0.22539964507514204
2157,29067,0.285,0.149,0.07,0.16699999999999998,0.328,0.22623881187806835
2158,53047,0.042,0.066,0.075,0.199,0.617,0.22625207181371845
2159,24023,0.077,0.008,0.04,0.305,0.5710000000000001,0.2263934628031473
2160,39019,0.147,0.261,0.052000000000000005,0.15,0.39,0.22642217205918685
2161,26145,0.031,0.073,0.08199999999999999,0.197,0.616,0.22693611435820435
2162,21061,0.055,0.057,0.086,0.179,0.624,0.2269713638325329
2163,17013,0.08199999999999999,0.06,0.219,0.366,0.273,0.2271057022621845
2164,13063,0.038,0.054000000000000006,0.125,0.159,0.624,0.2274269113363676
2165,48169,0.034,0.079,0.067,0.207,0.612,0.2275434024532463
2166,1063,0.03,0.053,0.127,0.16699999999999998,0.623,0.22769057951527116
2167,48279,0.038,0.065,0.046,0.255,0.597,0.22778059618852525
2168,21081,0.047,0.056,0.183,0.106,0.608,0.2278091306335196
2169,49029,0.092,0.155,0.053,0.37,0.33,0.227848633965622
2170,48017,0.018000000000000002,0.106,0.06,0.217,0.598,0.2279210389586709
2171,42055,0.023,0.04,0.08199999999999999,0.248,0.607,0.22795832952537626
2172,27087,0.07,0.279,0.083,0.185,0.382,0.22799999999999995
2173,21133,0.078,0.05,0.127,0.122,0.624,0.2281008548866049
2174,16065,0.101,0.207,0.196,0.25,0.245,0.2281359243959618
2175,13303,0.104,0.07,0.053,0.157,0.617,0.22847757001508925
2176,13051,0.035,0.04,0.14400000000000002,0.158,0.624,0.2285038292895767
2177,1021,0.06,0.07,0.058,0.194,0.618,0.2286722545478572
2178,16003,0.094,0.21600000000000005,0.218,0.218,0.254,0.2288908036597364
2179,22107,0.081,0.064,0.097,0.134,0.625,0.2290327487500423
2180,1073,0.049,0.037000000000000005,0.107,0.179,0.628,0.2291440594909674
2181,48183,0.053,0.064,0.07400000000000001,0.18600000000000005,0.623,0.22946241522306
2182,42085,0.028,0.044,0.094,0.215,0.62,0.2295560933628206
2183,21085,0.043,0.042,0.134,0.154,0.627,0.229845600349452
2184,17125,0.238,0.031,0.292,0.126,0.313,0.22996304050868696
2185,40009,0.08800000000000001,0.265,0.187,0.121,0.339,0.2300326063843993
2186,48143,0.017,0.096,0.075,0.202,0.609,0.2301217069291813
2187,38023,0.18600000000000005,0.168,0.163,0.255,0.227,0.2301260524147581
2188,48041,0.012,0.038,0.067,0.34700000000000003,0.537,0.2301955690277292
